cliente_id,nome,cpf_fake,data_nascimento,sexo,cidade,estado,segmento
1362,Diego Pereira,236.803.688-85,1964-04-03,M,Campinas,SP,PF
1363,Gustavo Martins,493.234.400-65,1986-10-04,M,Salvador,BA,PF
1364,Elaine Silva,316.163.840-57,1975-08-30,M,Rio de Janeiro,RJ,PF
1365,Sandra Gomes,456.597.763-10,1976-08-30,F,Curitiba,PR,PF
1366,Aline Costa,495.328.182-13,2002-11-08,F,Uberlândia,MG,PF
1367,Vinícius Rodrigues,496.589.556-79,1987-04-08,F,Campinas,SP,PF
1368,Nelson Oliveira,511.630.833-68,1987-09-06,M,Curitiba,PR,PF
1369,Sandra Souza,918.299.807-72,1975-10-07,M,Uberaba,MG,PF
1370,Otávio Alves,623.103.586-86,1977-03-01,F,Campinas,SP,PF
1371,Fábio Santos,679.104.358-60,1990-11-11,M,Curitiba,PR,PF
1372,Patrícia Vieira,829.499.870-80,1961-10-01,M,Rio de Janeiro,RJ,PF
1373,Fábio Lima,340.275.911-62,1970-09-05,F,Salvador,BA,PF
1374,Gabriela Soares,863.929.481-14,1987-01-05,F,Campinas,SP,PF
1375,Mariana Barbosa,917.624.208-57,1988-01-23,M,Ribeirão Preto,SP,PF
1376,Henrique Santos,125.360.412-50,1964-02-25,M,Ribeirão Preto,SP,PF
1377,Sandra Carvalho,608.854.415-75,1995-06-15,F,Curitiba,PR,PF
1378,Bruno Fernandes,946.772.328-70,1984-05-31,F,Campinas,SP,PF
1379,Priscila Martins,352.529.670-36,1970-09-12,F,Ribeirão Preto,SP,PF
1380,Karina Lima,103.852.754-20,1993-11-02,M,Uberaba,MG,PF
1381,Elaine Lima,439.335.978-93,2004-08-04,F,Campinas,SP,PF
1382,Karina Silva,721.496.146-31,1979-01-23,M,Uberaba,MG,PF
1383,Gabriela Costa,183.809.179-70,1972-10-03,F,Goiânia,GO,PF
1384,Lucas Barbosa,956.376.714-88,1973-06-22,F,Salvador,BA,PF
1385,Otávio Barbosa,484.503.280-48,1986-09-01,F,Rio de Janeiro,RJ,PF
1386,Vanessa Silva,885.696.281-56,1962-02-17,M,Campinas,SP,PF
1387,Gabriela Almeida,735.169.786-27,1981-10-03,F,Recife,PE,PF
1388,Rafael Alves,364.474.553-91,1961-02-11,M,Recife,PE,PF
1389,Patrícia Vieira,300.330.440-86,1961-09-26,F,Campinas,SP,PF
1390,Lucas Silva,967.508.723-91,1979-05-09,M,Rio de Janeiro,RJ,PF
1391,João Vieira,861.712.585-97,1993-07-20,F,Ribeirão Preto,SP,PF
1392,Fernanda Soares,314.426.740-11,1999-10-02,F,Salvador,BA,PF
1393,Vinícius Oliveira,550.868.258-81,1963-12-11,M,Ribeirão Preto,SP,PF
1394,Isabela Santos,470.873.670-23,1970-12-25,M,São Paulo,SP,PF
1395,Ana Soares,761.150.318-89,1978-12-22,M,Belo Horizonte,MG,PF
1396,Aline Souza,887.141.441-18,1985-10-31,F,Salvador,BA,PF
1397,Rodrigo Costa,343.969.275-67,2004-06-02,M,São Paulo,SP,PF
1398,Carla Vieira,822.892.418-72,1990-10-17,F,Rio de Janeiro,RJ,PF
1399,Priscila Ribeiro,534.196.300-76,1984-03-24,M,Belo Horizonte,MG,PF
1400,Rodrigo Pereira,716.568.802-71,1962-09-26,M,Goiânia,GO,PF
1401,Gustavo Lima,405.364.949-96,1963-08-21,M,Campinas,SP,PF
1402,Bruno Santos,127.810.219-86,1966-11-21,M,Campinas,SP,PF
1403,Fábio Barbosa,629.718.730-63,1989-09-26,M,Uberaba,MG,PF
1404,Isabela Alves,325.825.598-58,1974-11-28,M,Uberlândia,MG,PF
1405,Gustavo Souza,386.109.598-40,1970-11-04,F,Ribeirão Preto,SP,PF
1406,Patrícia Ferreira,692.427.974-70,1990-02-26,F,Campinas,SP,PF
1407,Fábio Barbosa,509.736.682-65,1996-09-10,M,Rio de Janeiro,RJ,PF
1408,Fábio Santos,619.937.385-48,1979-10-04,M,Campinas,SP,PF
1409,Camila Fernandes,327.611.988-64,1999-09-08,M,Uberaba,MG,PF
1410,Diego Almeida,285.928.810-49,1993-01-14,M,São Paulo,SP,PF
1411,Rafael Soares,231.461.823-61,1992-03-26,F,Brasília,DF,PF
1412,Diego Barbosa,266.242.969-49,1999-01-16,F,Campinas,SP,PF
1413,Thiago Soares,716.424.181-46,1968-04-09,M,Salvador,BA,PF
1414,Karina Vieira,723.399.642-48,1994-02-16,M,Campinas,SP,PF
1415,Thiago Oliveira,403.329.334-32,2003-02-06,F,Goiânia,GO,PF
1416,Vinícius Lopes,746.403.766-37,2004-08-26,F,Uberlândia,MG,PF
1417,João Costa,394.930.887-45,1986-01-05,F,Uberaba,MG,PF
1418,Lucas Costa,341.743.162-50,1993-12-12,F,Salvador,BA,PF
1419,Aline Fernandes,639.707.196-10,1999-12-28,M,Ribeirão Preto,SP,PF
1420,Gabriela Barbosa,348.207.555-91,1998-05-08,M,Campinas,SP,PF
1421,Nelson Almeida,357.507.293-13,2000-05-27,M,Brasília,DF,PF
1422,Fernanda Gomes,732.330.591-70,1997-06-16,M,Uberlândia,MG,PF
1423,Nelson Gomes,854.266.622-91,1977-02-27,F,Goiânia,GO,PF
1424,Marcelo Pereira,534.136.334-80,1992-11-11,F,Ribeirão Preto,SP,PF
1425,Isabela Pereira,812.382.276-35,1978-06-21,F,Belo Horizonte,MG,PF
1426,Fábio Pereira,317.766.856-14,1996-01-31,F,Campinas,SP,PF
1427,Diego Santos,766.776.650-87,1996-06-17,M,Campinas,SP,PF
1428,Rodrigo Santos,134.729.214-89,2002-01-23,F,Uberaba,MG,PF
1429,Sandra Lopes,549.181.770-76,1986-06-23,F,Goiânia,GO,PF
1430,Rodrigo Lima,517.379.115-90,1981-05-20,M,Curitiba,PR,PF
1431,Fábio Vieira,265.857.629-70,1967-06-14,M,São Paulo,SP,PF
1432,Marcelo Martins,724.871.130-98,1988-09-21,F,Recife,PE,PF
1433,Carla Silva,138.998.334-85,1985-06-27,F,Brasília,DF,PF
1434,João Souza,175.514.587-94,1983-03-05,M,Rio de Janeiro,RJ,PF
1435,Marcelo Rodrigues,211.132.682-14,1990-06-08,M,Uberlândia,MG,PF
1436,Isabela Barbosa,798.134.972-57,1998-04-19,M,Rio de Janeiro,RJ,PF
1437,Juliana Rodrigues,952.213.345-50,1966-09-09,F,Ribeirão Preto,SP,PF
1438,Lucas Costa,126.192.396-75,1979-05-31,F,Curitiba,PR,PF
1439,Vanessa Vieira,736.178.153-68,1992-07-03,F,Rio de Janeiro,RJ,PF
1440,Priscila Barbosa,423.812.367-42,1996-11-20,M,São Paulo,SP,PF
1441,Bruno Rodrigues,297.339.734-51,1995-01-11,M,São Paulo,SP,PF
1442,Rafael Silva,692.170.581-50,1995-12-21,M,Uberlândia,MG,PF
1443,Karina Souza,918.480.192-72,1998-06-24,M,Brasília,DF,PF
1444,Vinícius Santos,234.917.444-79,2003-04-15,M,Rio de Janeiro,RJ,PF
1445,Elaine Souza,689.517.625-26,1987-05-13,F,Ribeirão Preto,SP,PF
1446,Elaine Ribeiro,166.788.961-86,1971-03-15,F,Belo Horizonte,MG,PF
1447,Karina Vieira,374.421.422-72,1991-12-08,M,São Paulo,SP,PF
1448,Henrique Costa,660.816.949-44,1964-07-13,F,Ribeirão Preto,SP,PF
1449,Vanessa Martins,695.549.958-41,1994-01-23,F,Salvador,BA,PF
1450,Gustavo Rodrigues,268.440.656-94,1984-06-28,F,Belo Horizonte,MG,PF
1451,Patrícia Soares,845.116.557-24,2002-02-18,F,Ribeirão Preto,SP,PF
1452,Marcelo Martins,425.948.985-23,1969-07-13,M,Brasília,DF,PF
1453,Vanessa Fernandes,226.725.469-48,2000-10-23,M,Uberaba,MG,PF
1454,Thiago Vieira,885.927.909-79,1980-02-28,M,Salvador,BA,PF
1455,Diego Alves,981.747.895-58,1985-10-23,F,Salvador,BA,PF
1456,Diego Santos,145.833.935-37,1989-09-13,F,Ribeirão Preto,SP,PF
1457,Otávio Rodrigues,484.614.685-70,1986-01-23,F,Curitiba,PR,PF
1458,Mariana Lima,454.868.831-93,2000-09-03,F,Rio de Janeiro,RJ,PF
1459,Thiago Vieira,617.169.860-17,1967-07-12,M,Curitiba,PR,PF
1460,Marcelo Pereira,274.356.266-74,1992-11-04,M,Uberaba,MG,PF
1461,João Lopes,495.297.104-29,2003-11-16,M,Uberlândia,MG,PF
1462,Diego Costa,722.814.366-16,1969-11-27,F,Ribeirão Preto,SP,PF
1463,Mariana Souza,601.803.162-80,1971-06-23,M,Belo Horizonte,MG,PF
1464,Thiago Alves,253.331.659-14,1981-05-17,F,São Paulo,SP,PF
1465,Fábio Carvalho,374.224.293-78,1992-08-12,F,Brasília,DF,PF
1466,Fábio Carvalho,305.139.293-17,2003-02-26,M,Brasília,DF,PF
1467,Elaine Lima,659.974.250-74,1995-10-24,F,Uberaba,MG,PF
1468,Juliana Rodrigues,426.164.718-28,1995-09-25,F,Uberlândia,MG,PF
1469,Gustavo Almeida,561.555.636-22,1979-11-09,M,Uberaba,MG,PF
1470,Vinícius Souza,325.762.938-11,1989-01-16,F,Campinas,SP,PF
1471,Rodrigo Vieira,472.892.357-49,1969-07-03,M,Rio de Janeiro,RJ,PF
1472,Fernanda Souza,912.971.689-71,1980-11-03,F,Ribeirão Preto,SP,PF
1473,Juliana Oliveira,651.354.897-13,1968-07-02,M,São Paulo,SP,PF
1474,Sandra Gomes,152.641.853-82,1961-03-21,F,Goiânia,GO,PF
1475,Patrícia Costa,709.438.423-47,1998-07-18,F,Uberlândia,MG,PF
1476,Ana Costa,330.476.194-38,1996-03-19,M,Uberaba,MG,PF
1477,Aline Lima,946.735.227-35,1982-12-26,F,Uberlândia,MG,PF
1478,Isabela Barbosa,333.353.721-89,1960-08-26,M,Goiânia,GO,PF
1479,Carla Gomes,738.539.244-22,1964-01-21,F,Campinas,SP,PF
1480,Patrícia Gomes,831.709.558-61,1965-01-11,M,Goiânia,GO,PF
1481,Vinícius Lima,862.831.178-45,1992-04-07,M,Brasília,DF,PF
1482,Bruno Santos,138.445.672-28,1969-02-26,F,Ribeirão Preto,SP,PF
1483,Fernanda Ribeiro,234.541.571-73,1971-04-05,F,Salvador,BA,PF
1484,Henrique Rodrigues,112.322.801-70,1998-10-01,M,Recife,PE,PF
1485,Rodrigo Martins,908.832.854-55,1999-06-10,M,Belo Horizonte,MG,PF
1486,Thiago Santos,961.473.911-44,1994-05-04,F,Recife,PE,PF
1487,Sandra Barbosa,499.716.458-23,1973-12-06,F,Uberaba,MG,PF
1488,Ana Gomes,905.507.933-45,1986-02-05,M,Uberaba,MG,PF
1489,Otávio Fernandes,974.642.790-77,1998-08-10,M,Goiânia,GO,PF
1490,Isabela Gomes,281.833.949-68,1963-10-26,F,Uberlândia,MG,PF
1491,Rodrigo Santos,951.860.698-52,1993-07-01,F,Ribeirão Preto,SP,PF
1492,Juliana Soares,870.266.604-82,1983-01-08,M,Uberaba,MG,PF
1493,Rodrigo Martins,948.340.184-39,1994-02-01,F,Campinas,SP,PF
1494,Fernanda Lopes,876.570.149-20,1980-04-13,F,Rio de Janeiro,RJ,PF
1495,Vinícius Lima,404.408.221-53,1967-02-12,M,Recife,PE,PF
1496,Nelson Martins,530.279.308-69,1993-10-23,F,Uberaba,MG,PF
1497,Fábio Fernandes,955.995.602-13,1988-05-26,M,Goiânia,GO,PF
1498,Gustavo Martins,907.954.349-45,1980-11-27,F,Campinas,SP,PF
1499,João Alves,123.820.797-11,1976-10-09,M,Ribeirão Preto,SP,PF
1500,Nelson Carvalho,731.470.590-29,1975-06-22,F,Brasília,DF,PF
1501,Gustavo Carvalho,832.463.855-23,1981-08-26,M,Recife,PE,PF
1502,Vinícius Barbosa,628.378.968-59,1971-10-10,F,Ribeirão Preto,SP,PF
1503,Rodrigo Pereira,747.177.708-18,1972-09-15,F,Uberlândia,MG,PF
1504,Sandra Lima,424.300.102-62,1972-07-07,M,Salvador,BA,PF
1505,Thiago Soares,316.560.786-25,1960-07-27,M,Recife,PE,PF
1506,Lucas Costa,738.367.397-61,2001-10-03,M,São Paulo,SP,PF
1507,Bruno Almeida,662.689.275-61,1970-08-24,F,Goiânia,GO,PF
1508,Otávio Gomes,337.348.951-18,1967-06-06,F,Salvador,BA,PF
1509,Patrícia Rodrigues,471.494.320-79,1966-10-20,M,Goiânia,GO,PF
1510,Sandra Almeida,537.746.447-89,2004-06-20,M,Campinas,SP,PF
1511,Karina Oliveira,755.399.964-86,1981-06-15,F,Recife,PE,PF
1512,Lucas Souza,631.114.631-71,1974-09-17,M,Rio de Janeiro,RJ,PF
1513,Lucas Martins,427.229.607-81,1978-03-05,M,Goiânia,GO,PF
1514,Diego Almeida,387.510.100-72,1963-12-23,M,Belo Horizonte,MG,PF
1515,Gabriela Fernandes,878.797.486-14,1974-02-11,M,Campinas,SP,PF
1516,Rodrigo Ferreira,542.945.175-29,1971-03-11,M,Curitiba,PR,PF
1517,Rafael Oliveira,852.610.253-12,1996-02-23,M,São Paulo,SP,PF
1518,Carla Barbosa,469.634.855-88,1962-08-18,M,Goiânia,GO,PF
1519,Juliana Souza,511.479.937-79,1979-02-23,M,Brasília,DF,PF
1520,Isabela Souza,288.712.742-30,1995-07-21,M,Belo Horizonte,MG,PF
1521,Lucas Ferreira,979.366.594-53,1997-07-06,F,Goiânia,GO,PF
1522,João Costa,722.910.453-44,1983-01-24,M,Curitiba,PR,PF
1523,Fábio Fernandes,775.956.917-76,1970-01-05,M,Uberaba,MG,PF
1524,Rodrigo Lopes,732.791.941-10,1975-03-02,M,Goiânia,GO,PF
1525,Fábio Almeida,629.130.618-45,1970-01-01,M,Curitiba,PR,PF
1526,Marcelo Souza,373.900.737-60,1989-10-17,F,Uberlândia,MG,PF
1527,Fernanda Pereira,892.188.681-23,1973-03-03,M,Brasília,DF,PF
1528,Gustavo Gomes,309.266.589-65,1988-05-18,F,São Paulo,SP,PF
1529,Juliana Oliveira,779.496.944-43,1989-07-04,F,Ribeirão Preto,SP,PF
1530,Lucas Ferreira,240.132.214-49,2002-04-18,F,Brasília,DF,PF
1531,Henrique Alves,471.867.212-33,1976-08-31,M,Uberlândia,MG,PF
1532,Lucas Oliveira,981.125.481-27,2003-04-05,M,Uberlândia,MG,PF
1533,Rodrigo Ribeiro,579.975.304-42,1978-01-12,M,Campinas,SP,PF
1534,Juliana Almeida,503.817.985-18,1990-08-19,F,Recife,PE,PF
1535,Elaine Santos,539.776.107-81,1989-10-10,F,Uberlândia,MG,PF
1536,Mariana Gomes,318.566.979-66,1981-02-09,M,Rio de Janeiro,RJ,PF
1537,Henrique Lopes,989.642.289-71,1995-08-30,F,Uberlândia,MG,PF
1538,Sandra Almeida,653.379.169-67,1975-12-28,M,Campinas,SP,PF
1539,Diego Soares,619.795.213-57,1982-02-09,M,Campinas,SP,PF
1540,Gabriela Lima,835.901.944-28,1982-06-27,M,Campinas,SP,PF
1541,Nelson Soares,255.617.515-30,1991-09-14,F,Uberlândia,MG,PF
1542,Isabela Rodrigues,191.229.404-75,1987-10-29,F,Rio de Janeiro,RJ,PF
1543,Karina Pereira,158.194.337-87,1963-07-10,F,São Paulo,SP,PF
1544,Fábio Souza,990.495.140-11,1996-05-29,M,Rio de Janeiro,RJ,PF
1545,Gabriela Gomes,872.499.169-84,1994-02-10,F,Brasília,DF,PF
1546,Karina Pereira,575.414.506-30,1964-09-14,M,Goiânia,GO,PF
1547,Rodrigo Rodrigues,937.808.278-75,2003-04-14,F,São Paulo,SP,PF
1548,Vinícius Lopes,261.507.773-13,1989-09-25,F,Brasília,DF,PF
1549,Fábio Alves,752.303.728-54,1963-10-28,F,Recife,PE,PF
1550,Fábio Ferreira,123.784.333-94,1982-02-11,M,Recife,PE,PF
1551,Karina Oliveira,855.273.640-42,1997-08-17,M,Salvador,BA,PF
1552,Ana Lima,641.600.366-67,1972-08-04,F,Uberaba,MG,PF
1553,Rodrigo Alves,333.915.950-24,2001-12-26,M,Brasília,DF,PF
1554,Marcelo Pereira,754.935.214-75,1978-10-30,M,Ribeirão Preto,SP,PF
1555,Vinícius Rodrigues,942.302.623-81,1970-03-06,M,Recife,PE,PF
1556,Rafael Lopes,399.313.457-39,1976-01-15,M,Recife,PE,PF
1557,Bruno Vieira,752.433.438-94,1983-08-14,F,Salvador,BA,PF
1558,Karina Gomes,620.935.738-88,1990-12-19,F,Belo Horizonte,MG,PF
1559,Thiago Martins,275.943.948-13,2001-10-03,M,São Paulo,SP,PF
1560,Ana Fernandes,420.471.477-79,1968-10-08,F,Curitiba,PR,PF
1561,Thiago Barbosa,727.291.647-96,2003-03-19,F,Curitiba,PR,PF
1562,Otávio Martins,495.934.684-92,1983-09-30,F,Ribeirão Preto,SP,PF
1563,Nelson Fernandes,911.114.819-26,1965-10-03,M,Belo Horizonte,MG,PF
1564,Juliana Vieira,841.826.332-15,2001-09-10,F,Belo Horizonte,MG,PF
1565,Patrícia Lopes,477.372.597-17,1975-09-15,F,Curitiba,PR,PF
1566,Karina Gomes,139.492.792-38,1987-12-05,M,Campinas,SP,PF
1567,Fernanda Santos,390.247.354-36,1991-06-02,F,Campinas,SP,PF
1568,Rodrigo Silva,333.408.354-70,1960-08-08,F,Rio de Janeiro,RJ,PF
1569,Sandra Gomes,403.778.643-67,1969-12-20,F,Uberlândia,MG,PF
1570,Otávio Gomes,624.929.329-97,1990-11-22,F,Rio de Janeiro,RJ,PF
1571,Otávio Lima,285.224.842-89,1974-08-13,M,São Paulo,SP,PF
1572,Nelson Ribeiro,183.639.561-29,1960-06-02,M,Recife,PE,PF
1573,Fernanda Ribeiro,567.716.616-56,1961-01-17,F,Recife,PE,PF
1574,Vanessa Soares,896.302.660-38,1997-03-11,M,Goiânia,GO,PF
1575,Bruno Oliveira,975.326.883-66,1966-11-28,M,São Paulo,SP,PF
1576,Rodrigo Rodrigues,293.782.316-33,1964-07-08,M,Uberaba,MG,PF
1577,Fábio Lopes,409.712.451-60,1985-04-22,M,Uberaba,MG,PF
1578,Carla Soares,597.276.309-37,1965-05-08,M,Recife,PE,PF
1579,Gustavo Barbosa,299.925.442-46,1989-05-22,F,Uberaba,MG,PF
1580,Camila Fernandes,704.808.718-59,1984-06-26,F,Campinas,SP,PF
1581,Diego Fernandes,977.908.281-24,1989-03-15,M,Campinas,SP,PF
1582,Elaine Alves,453.850.967-72,1982-02-14,M,Curitiba,PR,PF
1583,Diego Lima,720.310.632-26,1995-01-10,M,Salvador,BA,PF
1584,Fernanda Ferreira,585.274.167-96,1989-01-05,F,Goiânia,GO,PF
1585,Juliana Martins,903.716.662-31,1978-09-08,F,Rio de Janeiro,RJ,PF
1586,Thiago Vieira,613.772.585-35,1960-09-09,M,Goiânia,GO,PF
1587,Mariana Alves,452.856.328-95,1972-04-22,F,Campinas,SP,PF
1588,Bruno Ribeiro,779.900.558-29,1965-11-30,M,Belo Horizonte,MG,PF
1589,Thiago Ferreira,130.580.458-20,1960-09-13,M,Uberaba,MG,PF
1590,Gabriela Souza,934.972.436-69,1972-04-17,M,Campinas,SP,PF
1591,Gabriela Souza,471.546.660-47,1969-04-19,F,Uberlândia,MG,PF
1592,Fernanda Santos,820.270.700-97,1963-06-15,M,São Paulo,SP,PF
1593,Thiago Vieira,864.141.202-65,1974-01-21,M,Campinas,SP,PF
1594,Fernanda Lima,931.858.912-23,1982-10-18,M,Campinas,SP,PF
1595,Bruno Soares,566.752.661-79,1968-01-08,M,Rio de Janeiro,RJ,PF
1596,Ana Carvalho,291.510.502-93,1972-04-16,F,Recife,PE,PF
1597,Camila Souza,282.393.119-23,1960-11-27,M,Curitiba,PR,PF
1598,Fernanda Souza,981.862.332-72,1962-04-08,M,Uberlândia,MG,PF
1599,Gabriela Soares,633.915.369-98,1967-01-31,M,Ribeirão Preto,SP,PF
1600,Bruno Ferreira,433.744.457-69,1980-05-19,M,Curitiba,PR,PF
1601,Vinícius Vieira,401.858.673-35,1989-12-22,F,Brasília,DF,PF
1602,Gustavo Oliveira,963.737.485-22,1995-06-23,M,Campinas,SP,PF
1603,Isabela Carvalho,975.778.700-84,1988-05-01,F,Campinas,SP,PF
1604,Bruno Soares,645.308.313-17,1987-10-05,F,Ribeirão Preto,SP,PF
1605,Mariana Rodrigues,156.755.865-24,2002-02-08,M,Goiânia,GO,PF
1606,Aline Ferreira,616.211.472-80,1971-07-03,F,Uberaba,MG,PF
1607,Karina Barbosa,829.952.379-94,1995-12-02,F,Goiânia,GO,PF
1608,Rafael Ferreira,804.404.394-19,2002-02-28,M,Uberaba,MG,PF
1609,Ana Lima,927.282.340-46,1985-07-20,M,Curitiba,PR,PF
1610,Bruno Lima,223.824.727-23,1997-10-29,F,Salvador,BA,PF
1611,Camila Ferreira,246.119.953-48,1966-03-11,F,Goiânia,GO,PF
1612,Gustavo Lopes,689.234.307-58,1999-07-19,F,Ribeirão Preto,SP,PF
1613,Thiago Lopes,287.651.930-37,1985-05-20,M,Recife,PE,PF
1614,Sandra Pereira,646.923.903-10,1969-12-20,F,Brasília,DF,PF
1615,Fernanda Soares,199.986.931-38,1962-10-09,M,Campinas,SP,PF
1616,Marcelo Rodrigues,567.614.700-76,1992-05-25,M,Uberlândia,MG,PF
1617,Camila Silva,435.900.153-12,1979-05-23,M,Uberlândia,MG,PF
1618,Sandra Ribeiro,961.259.994-35,1973-12-13,F,Uberaba,MG,PF
1619,Karina Barbosa,427.125.948-41,1977-07-24,M,Uberaba,MG,PF
1620,Priscila Silva,250.534.239-80,2004-08-06,F,Curitiba,PR,PF
1621,Gabriela Rodrigues,165.548.451-13,1979-04-02,F,Goiânia,GO,PF
1622,Priscila Costa,147.566.454-21,1963-07-18,F,Recife,PE,PF
1623,Rodrigo Soares,224.823.756-64,1972-08-04,F,Goiânia,GO,PF
1624,Gustavo Santos,849.162.718-76,1966-07-17,M,Salvador,BA,PF
1625,Elaine Pereira,280.582.789-63,1990-11-11,F,Goiânia,GO,PF
1626,Karina Almeida,324.697.782-10,1996-01-08,M,Ribeirão Preto,SP,PF
1627,Elaine Pereira,610.553.429-13,1997-11-04,F,Curitiba,PR,PF
1628,Henrique Souza,175.774.843-47,1988-06-24,F,Campinas,SP,PF
1629,Fábio Souza,944.933.698-61,1994-08-02,F,São Paulo,SP,PF
1630,Rafael Lima,967.648.939-97,1978-10-12,F,Campinas,SP,PF
1631,Nelson Gomes,274.693.757-82,1988-04-01,F,Brasília,DF,PF
1632,Fernanda Fernandes,414.874.538-44,1964-10-24,M,Ribeirão Preto,SP,PF
1633,Patrícia Martins,241.388.976-73,1984-03-23,M,Curitiba,PR,PF
1634,Fernanda Carvalho,752.905.339-68,1985-02-01,F,Recife,PE,PF
1635,Elaine Barbosa,433.862.479-86,1961-05-25,M,Ribeirão Preto,SP,PF
1636,Elaine Lima,772.793.932-80,1984-09-03,M,São Paulo,SP,PF
1637,Vanessa Lima,388.568.524-15,1992-07-13,F,Ribeirão Preto,SP,PF
1638,Henrique Vieira,633.493.453-19,1976-07-17,F,Salvador,BA,PF
1639,Carla Rodrigues,553.620.195-66,1984-07-10,F,Uberaba,MG,PF
1640,Bruno Almeida,250.230.460-44,1972-11-15,M,Recife,PE,PF
1641,Carla Lopes,922.160.414-75,1972-03-08,M,Ribeirão Preto,SP,PF
1642,Bruno Santos,324.982.767-94,1965-10-29,F,Salvador,BA,PF
1643,Mariana Gomes,953.198.512-76,1974-10-02,M,Rio de Janeiro,RJ,PF
1644,Diego Rodrigues,107.506.718-80,1996-02-23,M,Rio de Janeiro,RJ,PF
1645,Fábio Souza,473.875.705-14,2002-02-07,M,Salvador,BA,PF
1646,Mariana Gomes,349.943.102-19,1988-02-05,F,Uberaba,MG,PF
1647,Henrique Ferreira,409.993.733-23,1987-08-16,M,Brasília,DF,PF
1648,Fábio Lopes,453.944.297-61,1981-06-01,M,Belo Horizonte,MG,PF
1649,Gabriela Vieira,517.783.776-84,1979-01-14,M,São Paulo,SP,PF
1650,Rafael Soares,207.508.721-47,1987-12-11,M,Uberlândia,MG,PF
1651,Vanessa Ferreira,699.671.433-18,1995-04-20,M,Curitiba,PR,PF
1652,Thiago Ferreira,972.842.904-36,1978-08-14,M,Brasília,DF,PF
1653,Diego Ferreira,384.390.127-25,1985-06-19,F,Curitiba,PR,PF
1654,Isabela Oliveira,377.987.284-55,1981-02-27,F,Uberaba,MG,PF
1655,Ana Vieira,591.423.925-18,1972-11-05,F,São Paulo,SP,PF
1656,Patrícia Lima,882.768.374-78,1973-01-23,F,Curitiba,PR,PF
1657,Vinícius Rodrigues,485.972.132-12,1963-07-18,M,Rio de Janeiro,RJ,PF
1658,Mariana Soares,589.937.156-79,1979-10-17,M,Salvador,BA,PF
1659,Thiago Pereira,943.537.879-77,1992-01-23,M,Uberlândia,MG,PF
1660,Henrique Silva,292.867.728-11,1990-11-08,M,Ribeirão Preto,SP,PF
1661,Carla Souza,610.688.820-78,2004-05-10,F,Uberlândia,MG,PF
1662,Gustavo Martins,527.368.272-17,1961-10-18,F,Rio de Janeiro,RJ,PF
1663,Nelson Lopes,675.962.172-72,1994-03-25,M,Belo Horizonte,MG,PF
1664,Elaine Rodrigues,625.254.291-35,1995-10-11,F,Rio de Janeiro,RJ,PF
1665,Lucas Vieira,715.368.844-42,1979-08-22,M,Belo Horizonte,MG,PF
1666,Thiago Fernandes,198.185.459-46,1972-09-25,F,Uberlândia,MG,PF
1667,Henrique Soares,759.530.247-28,1976-01-26,F,Salvador,BA,PF
1668,Carla Rodrigues,609.400.703-92,1990-09-19,M,Campinas,SP,PF
1669,Patrícia Santos,418.596.847-28,1998-10-19,M,Campinas,SP,PF
1670,Marcelo Fernandes,559.374.663-76,1988-12-03,M,Brasília,DF,PF
1671,Rafael Alves,226.268.120-11,1983-02-20,F,São Paulo,SP,PF
1672,Carla Martins,145.735.912-46,1989-05-15,M,Curitiba,PR,PF
1673,Rafael Lopes,893.755.826-75,1963-03-06,M,Campinas,SP,PF
1674,Thiago Oliveira,279.570.572-67,1987-05-14,M,São Paulo,SP,PF
1675,Diego Lopes,815.201.706-84,1961-11-23,F,Ribeirão Preto,SP,PF
1676,Elaine Vieira,203.473.905-12,2003-02-28,F,Uberlândia,MG,PF
1677,Diego Almeida,244.822.254-72,2000-01-06,M,São Paulo,SP,PF
1678,Bruno Lima,910.548.535-48,1982-11-16,F,Brasília,DF,PF
1679,Bruno Fernandes,435.441.597-89,1976-10-31,M,Belo Horizonte,MG,PF
1680,Fábio Costa,982.878.207-37,1992-12-15,F,Belo Horizonte,MG,PF
1681,Bruno Almeida,780.590.400-37,1988-09-09,F,Brasília,DF,PF
1682,Bruno Soares,205.398.479-47,1991-09-30,M,Campinas,SP,PF
1683,Elaine Almeida,593.345.285-88,1983-03-15,F,Belo Horizonte,MG,PF
1684,Thiago Ferreira,464.329.671-58,1970-08-19,F,Curitiba,PR,PF
1685,Mariana Oliveira,618.299.750-27,1963-04-19,M,Rio de Janeiro,RJ,PF
1686,Bruno Rodrigues,851.481.467-44,1972-09-30,F,Uberlândia,MG,PF
1687,João Costa,480.698.546-21,1983-10-22,M,Uberaba,MG,PF
1688,Camila Costa,609.340.197-84,1979-01-30,F,Ribeirão Preto,SP,PF
1689,Patrícia Ribeiro,381.634.254-40,1982-10-15,M,Curitiba,PR,PF
1690,Marcelo Pereira,446.220.975-37,1972-06-30,F,Uberlândia,MG,PF
1691,Juliana Lopes,623.608.486-62,2002-03-16,F,Rio de Janeiro,RJ,PF
1692,Aline Vieira,608.171.701-20,1976-07-03,M,São Paulo,SP,PF
1693,Gustavo Rodrigues,491.427.502-16,1998-01-29,M,Belo Horizonte,MG,PF
1694,Gustavo Almeida,730.476.154-10,1977-08-05,F,Salvador,BA,PF
1695,Isabela Carvalho,585.698.592-74,1979-12-18,M,Belo Horizonte,MG,PF
